Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 4608	PHI:3331	Uniprot	J9VU41	Genbank	AFR97788	H99	snf7	no data found	no data found	no data found	no data found	no data found	no	5207	Cryptococcus neoformans	235443	H99	fungal meningitis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	lungs	vacuolar-sorting protein	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25267175	Pubmed	10.1016/j.fgb.2014.09.007	no data found
Record 4609	PHI:3332	Uniprot	A0A095CFR8	Genbank	KGB78294	R265	snf7	no data found	no data found	no data found	no data found	no data found	no	552467	Cryptococcus gattii	294750	R265	fungal meningitis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	lungs	vacuolar-sorting protein	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25267175	Pubmed	10.1016/j.fgb.2014.09.007	no data found
Record 4610	PHI:3333	Uniprot	Q59UT5	Genbank	EAK94199	SC5314	pga7	no data found	KC589pga7D::hisG/pga7D::hisG	no data found	no data found	no data found	no	5476	Candida albicans	no data found	KC645	disseminated candidiasis	Rodents	10090	Mus musculus (related: House mouse)	no data found	no data found	no data found	no data found	Extracellular Heme-Binding Proteins	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	Cell wall	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25275454	Pubmed	10.1371/journal.ppat.1004407	PGA7 deletion elicits a  severe heme-iron utilization phenotype.
Record 4611	PHI:3334	Uniprot	J9N8J0	BROAD	FOXG_11503	4287	con7-1	no data found	no data found	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Monika	no data found	no data found	leaf	transcription  factor	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	reduced	no data found	reduced; aberrant	no data found	reduced	reduced	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25271883	Pubmed	10.1094/MPMI-07-14-0205-R	Targeted  deletion  of  con7-1 produced  non-pathogenic  mutants  with  altered  morphogenesis,  including  defects  in  cell  wall  structure,  polar  growth,  hyphal  branching  and  conidiation.  By  contrast,  simultaneous inactivation of both con7-2 copies caused no detectable defects in the resulting mutants.
Record 4612	PHI:3335	Uniprot	J9NBD9	BROAD	FOXG_14029	4287	con7-2	no data found	no data found	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Monika	no data found	no data found	leaf	transcription  factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	wild type	no data found	wild type	no data found	wild type	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25271883	Pubmed	10.1094/MPMI-07-14-0205-R	Targeted  deletion  of  con7-1 produced  non-pathogenic  mutants  with  altered  morphogenesis,  including  defects  in  cell  wall  structure,  polar  growth,  hyphal  branching  and  conidiation.  By  contrast,  simultaneous inactivation of both con7-2 copies caused no detectable defects in the resulting mutants.
Record 4613	PHI:3336	Uniprot	D4HX24	Genbank	CBA19715	CFBP1430	rpoS	no data found	pGEMrpoS::Ω-Km	no data found	no data found	no data found	no	552	Erwinia amylovora	665029	CFBP 1430	Fire blight	Eudicots	32224	Eriobotrya japonica (related: Loquat)	Tanaka	no data found	no data found	Fruits	regulation of stress and starvation response	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25331301	Pubmed	10.1111/1574-6941.12444	sigma factor RpoS regulates starvation and other stress responses
Record 4614	PHI:3336	Uniprot	D4HX24	Genbank	CBA19715	CFBP1430	rpoS	no data found	pGEMrpoS::Ω-Km	no data found	no data found	no data found	no	552	Erwinia amylovora	665029	CFBP 1430	Fire blight	Eudicots	23211	Pyrus communis (related: Pear)	Passe	no data found	no data found	Fruits	regulation of stress and starvation response	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25331301	Pubmed	10.1111/1574-6941.12444	sigma factor RpoS regulates starvation and other stress responses
Record 4615	PHI:3337	Uniprot	S5H6A1	Genbank	AGQ68292	CFSAN001921	sopB	no data found	no data found	no data found	no data found	no data found	no	90371	Salmonella enterica subsp. enterica serovar Typhimurium	no data found	ATCC 14028	Salmonellosis	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	glp-4	no data found	no data found	no data found	virulence factors	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25312847	Pubmed	10.1007/s10482-014-0300-7	There are significant phenotypic differences amongst strains carryingsopB,sopD andpipD gene mutations via the analysis of biochemical profiles of the bacteria. Interestingly, mutant strains displayed different susceptibility to chemical stressors from several distinct pharmacological and structural classes when compared to its isogenic parental strains.
Record 4616	PHI:3338	Uniprot	H8LZT9	Genbank	AFD59840	798	sopD	no data found	no data found	no data found	no data found	no data found	no	90371	Salmonella enterica subsp. enterica serovar Typhimurium	no data found	ATCC 14028	Salmonellosis	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	glp-4	no data found	no data found	no data found	virulence factors	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25312847	Pubmed	10.1007/s10482-014-0300-7	There are significant phenotypic differences amongst strains carryingsopB,sopD andpipD gene mutations via the analysis of biochemical profiles of the bacteria. Interestingly, mutant strains displayed different susceptibility to chemical stressors from several distinct pharmacological and structural classes when compared to its isogenic parental strains.
Record 4617	PHI:3339	Uniprot	H8LZ71	Genbank	AFD58044	798	pipD	no data found	no data found	no data found	no data found	no data found	no	90371	Salmonella enterica subsp. enterica serovar Typhimurium	no data found	ATCC 14028	Salmonellosis	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	glp-4	no data found	no data found	no data found	virulence factors	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25312847	Pubmed	10.1007/s10482-014-0300-7	There are significant phenotypic differences amongst strains carryingsopB,sopD andpipD gene mutations via the analysis of biochemical profiles of the bacteria. Interestingly, mutant strains displayed different susceptibility to chemical stressors from several distinct pharmacological and structural classes when compared to its isogenic parental strains.
Record 4618	PHI:3340	Uniprot	V5RZP2	Genbank	AHB43717	24249	sopB	no data found	no data found	no data found	no data found	no data found	no	58095	Salmonella enterica subsp. enterica serovar Agona	no data found	Ag 1	Salmonellosis	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	glp-4	no data found	no data found	no data found	virulence factors	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25312847	Pubmed	10.1007/s10482-014-0300-7	There are significant phenotypic differences amongst strains carryingsopB,sopD andpipD gene mutations via the analysis of biochemical profiles of the bacteria. Interestingly, mutant strains displayed different susceptibility to chemical stressors from several distinct pharmacological and structural classes when compared to its isogenic parental strains.
Record 4619	PHI:3341	Uniprot	V5RZH7	Genbank	AHB43652	24249	sopD	no data found	no data found	no data found	no data found	no data found	no	58095	Salmonella enterica subsp. enterica serovar Agona	no data found	Ag 1	Salmonellosis	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	glp-4	no data found	no data found	no data found	virulence factors	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25312847	Pubmed	10.1007/s10482-014-0300-7	There are significant phenotypic differences amongst strains carryingsopB,sopD andpipD gene mutations via the analysis of biochemical profiles of the bacteria. Interestingly, mutant strains displayed different susceptibility to chemical stressors from several distinct pharmacological and structural classes when compared to its isogenic parental strains.
Record 4620	PHI:3342			Genbank	no data found	no data found	pipD	no data found	no data found	no data found	no data found	no data found	no	58095	Salmonella enterica subsp. enterica serovar Agona	no data found	Ag 1	Salmonellosis	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	glp-4	no data found	no data found	no data found	virulence factors	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25312847	Pubmed	10.1007/s10482-014-0300-7	There are significant phenotypic differences amongst strains carryingsopB,sopD andpipD gene mutations via the analysis of biochemical profiles of the bacteria. Interestingly, mutant strains displayed different susceptibility to chemical stressors from several distinct pharmacological and structural classes when compared to its isogenic parental strains.
Record 4621	PHI:3343	Uniprot	B5SDM5	Genbank	KEI31823	NCPPB 909	nasA	no data found	ΔnasA::Gm (deletion construct containing the gentamicin (Gm) resistance cassette)	no data found	no data found	no data found	no	305	Ralstonia solanacearum	342110	 UW551	Bacterial wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Bonny Best	no data found	no data found	leaves	assimilatory nitrate reductase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	24363343	Pubmed	10.1128/JB.01378-13	no data found
Record 4622	PHI:3344	Uniprot	C1L2I8	Genbank	CAS05054	Clip80459	CodY	no data found	no data found	no data found	prfA	Uniprot: Q4TVQ0	no	1639	Listeria monocytogenes	393133	10403S	listeriosis	Rodents	10090	Mus musculus (related: House mouse)	C57Bl/6	no data found	no data found	liver; spleen	metabolic regulator	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25430920	Pubmed	10.1111/mmi.12890	no data found
Record 4623	PHI:3345	Uniprot	Q4TVQ0	Genbank	AAY54617	10403S	prfA	no data found	no data found	no data found	CodY	Uniprot: C1L2I8	no	1639	Listeria monocytogenes	393133	10403S	listeriosis	Rodents	10090	Mus musculus (related: House mouse)	C57Bl/6	no data found	no data found	liver; spleen	virulence regulatory gene	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25430920	Pubmed	10.1111/mmi.12890	no data found
Record 4624	PHI:3346			Genbank	KM244526	AR628	sol5	no data found	no data found	no data found	no data found	no data found	no	5454	Ascochyta rabiei	no data found	AR628	Ascochyta blight of chickpea	Eudicots	3827	Cicer arietinum (related: Chickpea)	Spanish White	no data found	no data found	leaves	Diels-Alderase	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372118	Pubmed	10.1094/MPMI-08-14-0234-R	no data found
Record 4625	PHI:3347	Uniprot	D7UQ40	Genbank	BAJ09785	no data found	sol5	no data found	no data found	no data found	no data found	no data found	no	48100	Alternaria solani	no data found	ALS1; ALS2	early blight of potato	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Moneymaker	no data found	no data found	leaves	Diels-Alderase	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372118	Pubmed	10.1094/MPMI-08-14-0234-R	no data found
Record 4626	PHI:3346			Genbank	KM244526	AR628	sol5	no data found	no data found	no data found	no data found	no data found	no	5454	Ascochyta rabiei	no data found	AR628	Ascochyta blight of chickpea	Eudicots	3827	Cicer arietinum (related: Chickpea)	Dwelley	no data found	no data found	leaves	Diels-Alderase	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372118	Pubmed	10.1094/MPMI-08-14-0234-R	no data found
Record 4627	PHI:3347	Uniprot	D7UQ40	Genbank	BAJ09785	no data found	sol5	no data found	no data found	no data found	no data found	no data found	no	48100	Alternaria solani	no data found	ALS1; ALS2	early blight of potato	Eudicots	4113	Solanum tuberosum (related: Potato)	Russet Norkotah	no data found	no data found	leaves	Diels-Alderase	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372118	Pubmed	10.1094/MPMI-08-14-0234-R	no data found
Record 4628	PHI:3347	Uniprot	D7UQ40	Genbank	BAJ09785	no data found	sol5	no data found	no data found	no data found	no data found	no data found	no	48100	Alternaria solani	no data found	ALS1; ALS2	early blight of potato	Eudicots	4113	Solanum tuberosum (related: Potato)	Ranger Russet	no data found	no data found	leaves	Diels-Alderase	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	wild type	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372118	Pubmed	10.1094/MPMI-08-14-0234-R	no data found
Record 4629	PHI:3348	Uniprot	Q2FID9	Genbank	ABD20438	USA300_FPR3757	nfu	no data found	nfu::tet; nfu::kan (strains  were  created  by  digesting  the  corresponding  pJB38  plasmid  with  MluI  and  NheI  and  inserting  the  kan or  tet  genes  between  the  up-  and  down-stream regions  prior  to  mutant  construction)	no data found	no data found	no data found	no	1280	Staphylococcus aureus	367830	USA300	skin infections; food poisoning; respiratory diseases	Rodents	10090	Mus musculus (related: House mouse)	ND4  1180 Swiss Webster	no data found	no data found	liver	aids  in  the  maturation  of  Iron-Sulphur  proteins	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25388433	Pubmed	10.1111/mmi.12860	A strain  lacking  Nfu  is  sensitive  to  exogenously  supplied ROS and reactive nitrogen species.
Record 4630	PHI:3349	Uniprot	D7I613	Genbank	EFH97372	NCPPB 3335	bifA	no data found	pGEM-T-bifAPsvAAL (pGEM-T  easy  derivate  containing  bifA gene  from  NCPPB  3335  with  a  pointmutation in the EAL motif (ApR))	no data found	no data found	no data found	no	360920	Pseudomonas savastanoi pv. savastanoi	693985	NCPPB 3335	olive knot	Eudicots	4146	Olea europaea (related: Common olive)	Arbequina	no data found	no data found	stem	c-di-GMP  phosphodiesterase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	smaller knots than wild type	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25385023	Pubmed	10.1111/mpp.12218	The gene is also involved in motility.
Record 4631	PHI:3350	Uniprot	Q882L6	Genbank	AAO56114	DC3000	bifA	no data found	pGEM-T-K.O bifAPsv- Km (pGEM-T  derivate,  containing  1.2  kb approx. on each side of the bifA gene from NCPPB  3335  interrupted  by  the kanamycin  resistance  gen  nptII  (ApR, KmR))	no data found	no data found	no data found	no	323	Pseudomonas syringae pv. tomato	223283	DC3000	bacterial speck	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Moneymaker	no data found	no data found	leaves	c-di-GMP  phosphodiesterase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	smaller lesions and lesser chlorosis than wild type	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25385023	Pubmed	10.1111/mpp.12218	The gene is also involved in motility.
Record 4632	PHI:3351	Uniprot	I6Y0L1	Genbank	AFN50343	H37Rv	mbtE	no data found	ΔmbtE::hyg	no data found	no data found	no data found	no	1773	Mycobacterium tuberculosis	83332	H37Rv	tuberculosis	Rodents	10141	Cavia porcellus (related: Guinea pig)	Duncan Hartley	no data found	no data found	liver; lungs; spleen	mycobactin biosynthesis	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	smaller lesions and lesser chlorosis than wild type	no data found	no data found	reduced; aberrant	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	23788726	Pubmed	10.1093/infdis/jit250	no data found
Record 4633	PHI:3352	Uniprot	E8VVE8	Genbank	ADV89163	MO6-24/O	prx3 	no data found	no data found	no data found	iscR	Uniport: Q7MNG3; Genbank: BAC93518	no	672	Vibrio vulnificus	914127	MO6-24/O	Vibriosis	Rodents	10090	Mus musculus (related: House mouse)	ICR	no data found	no data found	no data found	Grx3/glutathione-dependent  1-Cys peroxiredoxin	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	smaller lesions and lesser chlorosis than wild type	no data found	no data found	no data found	no data found	H2O2; ONOO−	ONOO−:CHEBI:29330; H2O2:CHEBI:16240	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25398878	Pubmed	10.1074/jbc.M114.611020	The prx3 mutation  impaired  growth  in  the  medium containing  peroxides.
Record 4634	PHI:3353	Uniprot	G5ADB3	Genbank	EGZ06166	P6497	PsPSR2	no data found	no data found	no data found	no data found	no data found	no	67593	Phytophthora sojae	no data found	P6497	soybean stem and root rot	Eudicots	3847	Glycine max (related: Soybean)	Harosoy	no data found	no data found	roots	RxLR Effector	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Functional test in host: transient expression	Agrobacterium  rhizogenes K599 carrying pEG104 or pEG101::PsPSR2		RP	25387135	Pubmed	10.1094/MPMI-06-14-0190-R	no data found
Record 4635	PHI:3354	Uniprot	A0A023NA98	Genbank	AHW45240	BAA87	rtxA1 	no data found	no data found	no data found	no data found	no data found	no	672	Vibrio vulnificus	216895	CMCP6	Vibriosis	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6	no data found	no data found	skin	Production of MARTX toxin	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	24614656	Pubmed	10.1128/IAI.00017-14	no data found
Record 4636	PHI:3355	Uniprot	W7LTW0	Genbank	EWG38880	7600	Mads1	no data found	Δmads1::HPH; Δmads1::GEN	no data found	no data found	no data found	no	117187	Fusarium verticillioides	334819	7600	maize ear rot	Monocots	381124	Zea mays subsp. mays (related: Maize)	B73	no data found	no data found	kernels; stem	MADS-box transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	yes	no data found	no data found	no data found	no data found	wild type	reduced	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	23985144	Pubmed	10.1099/mic.0.068775-0	no data found
Record 4637	PHI:3356	Uniprot	W7M2E5	Genbank	EWG41694	7600	Mads2	no data found	Δmads2::HPH; Δmads2::GEN	no data found	no data found	no data found	no	117187	Fusarium verticillioides	334819	7600	maize ear rot	Monocots	381124	Zea mays subsp. mays (related: Maize)	B73	no data found	no data found	kernels; stem	MADS-box transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	yes	no data found	no data found	no data found	no data found	wild type	reduced	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	23985144	Pubmed	10.1099/mic.0.068775-0	no data found
Record 4638	PHI:3355	Uniprot	W7LTW0	Genbank	EWG38880	7600	Mads1	no data found	Δmads1::HPH; Δmads1::GEN	no data found	no data found	no data found	no	117187	Fusarium verticillioides	no data found	7598	maize ear rot	Monocots	381124	Zea mays subsp. mays (related: Maize)	B73	no data found	no data found	kernels; stem	MADS-box transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	yes	no data found	no data found	no data found	no data found	wild type	reduced	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	23985144	Pubmed	10.1099/mic.0.068775-0	no data found
Record 4639	PHI:3356	Uniprot	W7M2E5	Genbank	EWG41694	7600	Mads2	no data found	Δmads2::HPH; Δmads2::GEN	no data found	no data found	no data found	no	117187	Fusarium verticillioides	no data found	7598	maize ear rot	Monocots	381124	Zea mays subsp. mays (related: Maize)	B73	no data found	no data found	kernels; stem	MADS-box transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	yes	no data found	no data found	no data found	no data found	wild type	reduced	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	23985144	Pubmed	10.1099/mic.0.068775-0	no data found
Record 4640	PHI:3357	Uniprot	F8KKE5	Genbank	CCB52909	N920143	srtA 	no data found	no data found	no data found	no data found	no data found	no	28035	Staphylococcus lugdunensis	1034809	N920143	infective endocarditis	Rodents	10114	Rattus (related: Rat)	Sprague-Dawley	no data found	no data found	blood; kidney; heart	infection process	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	23943787	Pubmed	10.1099/mic.0.070292-0	no data found
Record 4641	PHI:3358	Uniprot	A0Q5Y3	Genbank	ABK89648	U112	Cas9	no data found	no data found	no data found	no data found	no data found	no	264	Francisella novicida	401614	U112	Tularemia	Rodents	10090	Mus musculus (related: House mouse)	no data found	no data found	no data found	Spleen	Replicate and survive during murine infection.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24256228	Pubmed	10.1042/BST20130163	Cas9 represses the expression of a BLP (bacterial lipoprotein) that could otherwise be recognized by TLR2 (Toll-like receptor 2), a host protein involved in initiating an antibacterial pro-inflammatory response.
Record 4642	PHI:3359			Genbank	no data found	no data found	CPS	no data found	no data found	no data found	no data found	no data found	no	129394	Xanthomonas oryzae pv. Oryzicola	383407	BLS256	leaf blight	Monocots	4530	Oryza sativa (related: Rice)	Nipponbare	no data found	no data found	leaves	Production of gibberellin plant hormones.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25406717	Pubmed	10.1111/nph.13187	no data found
Record 4643	PHI:3360	Uniprot	G7TIP2	Genbank	AEQ94335	BLS256	 KS	no data found	no data found	no data found	no data found	no data found	no	129394	Xanthomonas oryzae pv. Oryzicola	383407	BLS256	leaf blight	Monocots	4530	Oryza sativa (related: Rice)	Nipponbare	no data found	no data found	leaves	Production of gibberellin plant hormones.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25406717	Pubmed	10.1111/nph.13187	no data found
Record 4644	PHI:3361			Genbank	no data found	no data found	CYP112	no data found	no data found	no data found	no data found	no data found	no	129394	Xanthomonas oryzae pv. Oryzicola	383407	BLS256	leaf blight	Monocots	4530	Oryza sativa (related: Rice)	Nipponbare	no data found	no data found	leaves	Production of gibberellin plant hormones.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25406717	Pubmed	10.1111/nph.13187	no data found
Record 4645	PHI:3362	Uniprot	Q4WIN1	Genbank	EAL87224	Af293	SrbA	no data found	no data found	no data found	no data found	no data found	no	746128	Aspergillus fumigatus	505235	CEA10	Pulmonary Aspergillosis	Rodents	10090	Mus musculus (related: House mouse)	CD-1	no data found	no data found	lungs	Regulator of the Fungal Hypoxia Response	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	voriconazole	voriconazole: CHEBI:10023	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25419973	Pubmed	10.1371/journal.ppat.1004576	no data found
Record 4646	PHI:3363	Uniprot	B0YEL4	Genbank	EDP47358	A1163	SrbB	no data found	no data found	no data found	no data found	no data found	no	746128	Aspergillus fumigatus	505235	CEA10	Pulmonary Aspergillosis	Rodents	10090	Mus musculus (related: House mouse)	CD-1	no data found	no data found	lungs	Regulator of the Fungal Hypoxia Response	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	voriconazole	voriconazole: CHEBI:10023	nucleus	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25419973	Pubmed	10.1371/journal.ppat.1004576	no data found
Record 4647	PHI:3362	Uniprot	Q4WIN1	Genbank	EAL87224	Af293	SrbA	no data found	no data found	no data found	no data found	no data found	PHI:3363	746128	Aspergillus fumigatus	505235	CEA10	Pulmonary Aspergillosis	Rodents	10090	Mus musculus (related: House mouse)	CD-1	no data found	no data found	lungs	Regulator of the Fungal Hypoxia Response	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	voriconazole	voriconazole: CHEBI:10023	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25419973	Pubmed	10.1371/journal.ppat.1004576	no data found
